"Period","Activity","Source","Destination","Energy (MW.h)","Total Value (CAN$)","Price (CAN$/MW.h)"
"04/01/2009","Exports","Ontario","Missouri","52626.0000","1615259.5900","30.69"
"04/01/2009","Exports","Ontario","New England-ISO","11319.0000","444912.4700","39.31"
"04/01/2009","Exports","Ontario","New York","214425.1760","7268372.9300","33.90"
"04/01/2009","Exports","Ontario","Pennsylvania","70303.0000","2953453.0200","42.01"
"04/01/2009","Exports","Ontario","Texas","66578.0000","1875065.0700","28.16"
"04/01/2009","Exports","Ontario","Total","866647.7760","26970129.6400","31.01"
"04/01/2009","Exports","Québec","Massachusetts","12.0000","554.7400","46.23"
"04/01/2009","Exports","Québec","Michigan","150.0000","8822.5700","58.82"
"04/01/2009","Exports","Québec","New England-ISO","467545.0000","34934824.9200","60.76"
"04/01/2009","Exports","Québec","New York","408374.0000","22653448.8100","54.43"
"04/01/2009","Exports","Québec","Total","1021402.0000","70868949.2200","55.14"
"04/01/2009","Exports","Québec","Vermont","145321.0000","13271298.1800","39.07"
"04/01/2009","Exports","Saskatchewan","North Dakota","18.0000","483.0000","26.83"
"04/01/2009","Exports","Saskatchewan","Total","18.0000","483.0000","26.83"
"04/01/2009","Exports","Total","Alaska","108.9600","7799.0000","71.58"
"04/01/2009","Exports","Total","Arizona","5672.0000","245090.2200","43.21"
"04/01/2009","Exports","Total","California","230104.5000","10246526.3600","44.53"
"04/01/2009","Exports","Total","Idaho","804.0000","26249.3000","32.65"
"04/01/2009","Exports","Total","Illinois","391.0000","14889.5300","38.08"
"04/01/2009","Exports","Total","Indiana","323.0000","14895.2700","46.12"
"04/01/2009","Exports","Total","Maine","192162.9160","9612766.1100","50.02"
"04/01/2009","Exports","Total","Massachusetts","496.0000","23641.6800","47.66"
"04/01/2009","Exports","Total","Michigan","433344.6000","12323283.3300","28.44"
"04/01/2009","Exports","Total","Minn / N. Dakota","681600.8780","25114654.0700","Confidential"
"04/01/2009","Exports","Total","Minnesota","17161.0000","453385.3600","21.10"
"04/01/2009","Exports","Total","Missouri","52626.0000","1615259.5900","30.69"
"04/01/2009","Exports","Total","Montana","14398.0000","392603.6500","27.27"
"04/01/2009","Exports","Total","Nevada","2546.0000","77214.0800","30.33"
"04/01/2009","Exports","Total","New England-ISO","478864.0000","35379737.3900","60.25"
"04/01/2009","Exports","Total","New Mexico","3292.0000","143935.5000","43.72"
"04/01/2009","Exports","Total","New York","622899.1760","29922020.2600","47.35"
"04/01/2009","Exports","Total","North Dakota","11793.0000","340156.0000","28.84"
"04/01/2009","Exports","Total","Oregon","9985.0000","282454.9500","28.29"
"04/01/2009","Exports","Total","Pennsylvania","70726.0000","2970964.8500","42.01"
"04/01/2009","Exports","Total","Texas","66578.0000","1875065.0700","28.16"
"04/01/2009","Exports","Total","Total","3224864.0400","148816215.1600","41.61"
"04/01/2009","Exports","Total","Utah","930.0000","41005.7200","44.09"
"04/01/2009","Exports","Total","Vermont","145321.0000","13271298.1800","39.07"
"04/01/2009","Exports","Total","Washington","182166.0100","4391427.2000","24.11"
"04/01/2009","Exports","Total","Wyoming","571.0000","29892.4900","52.35"
"04/01/2009","Imports","Arizona","British Columbia","6415.0000","123838.2900","19.30"
"04/01/2009","Imports","Arizona","Total","6415.0000","123838.2900","19.30"
"04/01/2009","Imports","California","British Columbia","24100.0000","-519896.5000","-21.57"
"04/01/2009","Imports","California","Total","24100.0000","-519896.5000","-21.57"
"04/01/2009","Imports","Idaho","British Columbia","615.0000","12457.8600","20.26"
"04/01/2009","Imports","Idaho","Total","615.0000","12457.8600","20.26"
"04/01/2009","Imports","Indiana","Alberta","57.0000","1325.2900","23.25"
"04/01/2009","Imports","Indiana","British Columbia","918.0000","9401.3300","10.24"
"04/01/2009","Imports","Indiana","Ontario","689.0000","34532.4500","50.12"
"04/01/2009","Imports","Indiana","Total","1664.0000","45259.0700","27.20"
"04/01/2009","Imports","Maine","New Brunswick","64421.2000","3257601.0600","50.57"
"04/01/2009","Imports","Maine","Total","64421.2000","3257601.0600","50.57"
"04/01/2009","Imports","Massachusetts","Ontario","200.0000","9907.6300","49.54"
"04/01/2009","Imports","Massachusetts","Total","200.0000","9907.6300","49.54"
"04/01/2009","Imports","Michigan","Ontario","149290.2000","4092236.5900","27.40"
"04/01/2009","Imports","Michigan","Québec","250.0000","7454.1600","29.82"
"04/01/2009","Imports","Michigan","Total","149540.2000","4099690.7500","27.41"
"04/01/2009","Imports","Minn / N. Dakota","Manitoba","500.0000","61316.6900","122.63"
"04/01/2009","Imports","Minn / N. Dakota","Total","500.0000","61316.6900","122.63"
"04/01/2009","Imports","Minnesota","Alberta","5925.0000","207506.0900","35.02"
"04/01/2009","Imports","Minnesota","Ontario","150.0000","2448.3400","16.32"
"04/01/2009","Imports","Minnesota","Total","6075.0000","209954.4300","34.56"
"04/01/2009","Imports","Missouri","Ontario","4040.0000","118814.7800","29.41"
"04/01/2009","Imports","Missouri","Total","4040.0000","118814.7800","29.41"
"04/01/2009","Imports","Montana","British Columbia","27182.0000","573922.6600","21.11"
"04/01/2009","Imports","Montana","Total","27182.0000","573922.6600","21.11"
"04/01/2009","Imports","Nevada","British Columbia","5352.0000","36055.9000","6.74"
"04/01/2009","Imports","Nevada","Total","5352.0000","36055.9000","6.74"
"04/01/2009","Imports","New England-ISO","Québec","2697.0000","60919.5100","22.59"
"04/01/2009","Imports","New England-ISO","Total","2697.0000","60919.5100","22.59"
"04/01/2009","Imports","New Mexico","British Columbia","5776.0000","99689.7900","17.26"
"04/01/2009","Imports","New Mexico","Total","5776.0000","99689.7900","17.26"
"04/01/2009","Imports","New York","Ontario","22507.0000","884389.2600","39.29"
"04/01/2009","Imports","New York","Québec","31918.0000","780200.4800","24.44"
"04/01/2009","Imports","New York","Total","54425.0000","1664589.7400","30.59"
"04/01/2009","Imports","North Dakota","Alberta","907.0000","27567.2100","30.39"
"04/01/2009","Imports","North Dakota","Saskatchewan","50487.0000","1094268.2300","21.67"
"04/01/2009","Imports","North Dakota","Total","51394.0000","1121835.4400","21.83"
"04/01/2009","Imports","Oregon","British Columbia","55549.0000","796972.2900","14.35"
"04/01/2009","Imports","Oregon","Total","55549.0000","796972.2900","14.35"
"04/01/2009","Imports","Pennsylvania","Nova Scotia","6566.0000","365015.0000","55.59"
"04/01/2009","Imports","Pennsylvania","Ontario","28477.0000","841236.2900","29.54"
"04/01/2009","Imports","Pennsylvania","Total","35043.0000","1206251.2900","34.42"
"04/01/2009","Imports","Texas","Ontario","2498.0000","20861.2900","8.35"
"04/01/2009","Imports","Texas","Total","2498.0000","20861.2900","8.35"
"04/01/2009","Imports","Total","Alberta","33549.0000","998571.5700","29.76"
"04/01/2009","Imports","Total","British Columbia","1049618.0000","24840522.6700","23.67"
"04/01/2009","Imports","Total","Manitoba","500.0000","61316.6900","122.63"
"04/01/2009","Imports","Total","New Brunswick","64421.2000","3257601.0600","50.57"
"04/01/2009","Imports","Total","Nova Scotia","6566.0000","365015.0000","55.59"
"04/01/2009","Imports","Total","Ontario","207851.2000","6004426.6300","28.88"
"04/01/2009","Imports","Total","Québec","34865.0000","848574.1500","24.34"
"04/01/2009","Imports","Total","Saskatchewan","50487.0000","1094268.2300","21.67"
"04/01/2009","Imports","Total","Total","1447857.4000","37470296.0000","25.88"
"04/01/2009","Imports","Utah","British Columbia","838.0000","12689.5500","15.14"
"04/01/2009","Imports","Utah","Total","838.0000","12689.5500","15.14"
"04/01/2009","Imports","Washington","Alberta","26660.0000","762172.9800","28.59"
"04/01/2009","Imports","Washington","British Columbia","921868.0000","23682737.7000","25.69"
"04/01/2009","Imports","Washington","Total","948528.0000","24444910.6800","25.77"
"04/01/2009","Imports","Wyoming","British Columbia","1005.0000","12653.8000","12.59"
"04/01/2009","Imports","Wyoming","Total","1005.0000","12653.8000","12.59"
"05/01/2009","Exports","Alberta","North Dakota","30755.0000","972653.2200","31.63"
"05/01/2009","Exports","Alberta","Total","39764.0000","1196125.4800","30.08"
"05/01/2009","Exports","Alberta","Washington","9009.0000","223472.2600","24.81"
"05/01/2009","Exports","British Columbia","Alaska","87.3600","6253.2300","71.58"
"05/01/2009","Exports","British Columbia","Arizona","13934.0000","840598.3000","60.33"
"05/01/2009","Exports","British Columbia","California","378577.5000","16067764.5600","42.44"
"05/01/2009","Exports","British Columbia","Idaho","2067.0000","87325.2500","42.25"
"05/01/2009","Exports","British Columbia","Indiana","31.0000","1189.6300","38.38"
"05/01/2009","Exports","British Columbia","Montana","30318.0000","853096.8800","28.14"
"05/01/2009","Exports","British Columbia","Nevada","13948.0000","630876.8400","45.23"
"05/01/2009","Exports","British Columbia","New Mexico","6270.0000","310409.6800","49.51"
"05/01/2009","Exports","British Columbia","Oregon","15495.0000","630471.2300","40.69"
"05/01/2009","Exports","British Columbia","Total","632870.3800","22834627.2800","36.08"
"05/01/2009","Exports","British Columbia","Utah","1140.0000","55620.9000","48.79"
"05/01/2009","Exports","British Columbia","Washington","169543.5200","3283566.8400","19.37"
"05/01/2009","Exports","British Columbia","Wyoming","1459.0000","67453.9400","46.23"
"05/01/2009","Exports","Manitoba","Minn / N. Dakota","897927.7780","26230752.9500","Confidential"
"05/01/2009","Exports","Manitoba","Total","897927.7780","26230752.9500","Confidential"
"05/01/2009","Exports","New Brunswick","Maine","185034.0440","8744869.8500","47.26"
"05/01/2009","Exports","New Brunswick","New England-ISO","9645.0000","410769.9500","42.59"
"05/01/2009","Exports","New Brunswick","Total","194679.0440","9155639.8000","47.03"
"05/01/2009","Exports","Nova Scotia","Maine","7905.0000","392513.0000","49.65"
"05/01/2009","Exports","Nova Scotia","Total","7905.0000","392513.0000","49.65"
"05/01/2009","Exports","Ontario","Illinois","50.0000","2351.3000","47.03"
"05/01/2009","Exports","Ontario","Indiana","1737.0000","86739.6800","49.94"
"05/01/2009","Exports","Ontario","Massachusetts","83.0000","3239.9500","39.04"
"05/01/2009","Exports","Ontario","Michigan","505105.7000","14959404.5100","29.62"
"05/01/2009","Exports","Ontario","Minnesota","21024.2000","672456.6200","27.87"
"05/01/2009","Exports","Ontario","Missouri","65189.0000","1967087.2300","30.18"
"05/01/2009","Exports","Ontario","New England-ISO","21713.0000","704836.7900","32.46"
"05/01/2009","Exports","Ontario","New York","298035.8030","8991084.7900","30.17"
"05/01/2009","Exports","Ontario","Ohio","2586.0000","41474.2800","16.04"
"05/01/2009","Exports","Ontario","Pennsylvania","79141.0000","3026664.4800","38.24"
"05/01/2009","Exports","Ontario","Texas","42484.0000","878651.0600","20.68"
"05/01/2009","Exports","Ontario","Total","1037148.7030","31333990.6900","30.13"
"05/01/2009","Exports","Québec","New England-ISO","801099.0000","43101581.0900","46.15"
"05/01/2009","Exports","Québec","New York","267117.0000","14269229.6600","36.83"
"05/01/2009","Exports","Québec","Total","1224182.0000","70221349.4700","42.90"
"05/01/2009","Exports","Québec","Vermont","155966.0000","12850538.7200","36.61"
"05/01/2009","Exports","Saskatchewan","North Dakota","33420.0000","881917.0000","26.39"
"05/01/2009","Exports","Saskatchewan","Total","33420.0000","881917.0000","26.39"
"05/01/2009","Exports","Total","Alaska","87.3600","6253.2300","71.58"
"05/01/2009","Exports","Total","Arizona","13934.0000","840598.3000","60.33"
"05/01/2009","Exports","Total","California","378577.5000","16067764.5600","42.44"
"05/01/2009","Exports","Total","Idaho","2067.0000","87325.2500","42.25"
"05/01/2009","Exports","Total","Illinois","50.0000","2351.3000","47.03"
"05/01/2009","Exports","Total","Indiana","1768.0000","87929.3100","49.73"
"05/01/2009","Exports","Total","Maine","192939.0440","9137382.8500","47.36"
"05/01/2009","Exports","Total","Massachusetts","83.0000","3239.9500","39.04"
"05/01/2009","Exports","Total","Michigan","505105.7000","14959404.5100","29.62"
"05/01/2009","Exports","Total","Minn / N. Dakota","897927.7780","26230752.9500","Confidential"
"05/01/2009","Exports","Total","Minnesota","21024.2000","672456.6200","27.87"
"05/01/2009","Exports","Total","Missouri","65189.0000","1967087.2300","30.18"
"05/01/2009","Exports","Total","Montana","30318.0000","853096.8800","28.14"
"05/01/2009","Exports","Total","Nevada","13948.0000","630876.8400","45.23"
"05/01/2009","Exports","Total","New England-ISO","832457.0000","44217187.8300","45.75"
"05/01/2009","Exports","Total","New Mexico","6270.0000","310409.6800","49.51"
"05/01/2009","Exports","Total","New York","565152.8030","23260314.4500","33.32"
"05/01/2009","Exports","Total","North Dakota","64175.0000","1854570.2200","28.90"
"05/01/2009","Exports","Total","Ohio","2586.0000","41474.2800","16.04"
"05/01/2009","Exports","Total","Oregon","15495.0000","630471.2300","40.69"
"05/01/2009","Exports","Total","Pennsylvania","79141.0000","3026664.4800","38.24"
"05/01/2009","Exports","Total","Texas","42484.0000","878651.0600","20.68"
"05/01/2009","Exports","Total","Total","4067896.9050","162246915.6700","35.51"
"05/01/2009","Exports","Total","Utah","1140.0000","55620.9000","48.79"
"05/01/2009","Exports","Total","Vermont","155966.0000","12850538.7200","36.61"
"05/01/2009","Exports","Total","Washington","178552.5200","3507039.1000","19.64"
"05/01/2009","Exports","Total","Wyoming","1459.0000","67453.9400","46.23"
"05/01/2009","Imports","Arizona","British Columbia","5055.0000","54653.7500","10.81"
"05/01/2009","Imports","Arizona","Total","5055.0000","54653.7500","10.81"
"05/01/2009","Imports","California","British Columbia","12000.0000","-287564.9500","-23.96"
"05/01/2009","Imports","California","Total","12000.0000","-287564.9500","-23.96"
"05/01/2009","Imports","Idaho","British Columbia","4000.0000","69051.7500","17.26"
"05/01/2009","Imports","Idaho","Total","4000.0000","69051.7500","17.26"
"05/01/2009","Imports","Indiana","Alberta","20.0000","321.6200","16.08"
"05/01/2009","Imports","Indiana","British Columbia","545.0000","11732.2200","21.53"
"05/01/2009","Imports","Indiana","Ontario","40.0000","1565.6000","39.14"
"05/01/2009","Imports","Indiana","Saskatchewan","30.0000","658.0000","21.93"
"05/01/2009","Imports","Indiana","Total","635.0000","14277.4400","22.48"
"05/01/2009","Imports","Maine","New Brunswick","69445.6000","3446557.0800","49.63"
"05/01/2009","Imports","Maine","Total","69445.6000","3446557.0800","49.63"
"05/01/2009","Imports","Massachusetts","Ontario","1874.0000","80424.8400","42.92"
"05/01/2009","Imports","Massachusetts","Total","1874.0000","80424.8400","42.92"
"05/01/2009","Imports","Michigan","Ontario","177063.6000","4861929.7300","27.46"
"05/01/2009","Imports","Michigan","Total","177063.6000","4861929.7300","27.46"
"05/01/2009","Imports","Minn / N. Dakota","Manitoba","813.0000","33549.6700","41.27"
"05/01/2009","Imports","Minn / N. Dakota","Total","813.0000","33549.6700","41.27"
"05/01/2009","Imports","Minnesota","Alberta","3880.0000","174065.6300","44.86"
"05/01/2009","Imports","Minnesota","Ontario","17392.0000","174854.0000","10.05"
"05/01/2009","Imports","Minnesota","Total","21272.0000","348919.6300","16.40"
"05/01/2009","Imports","Montana","British Columbia","39415.0000","937760.4100","23.79"
"05/01/2009","Imports","Montana","Total","39415.0000","937760.4100","23.79"
"05/01/2009","Imports","Nevada","British Columbia","2116.0000","12364.8000","5.84"
"05/01/2009","Imports","Nevada","Total","2116.0000","12364.8000","5.84"
